Format: x y z  (R = removed from domain due to fracture isolation)
0 0 -500
0 0 500
4113.580479 -292.4786751 -425.5749599
-2783.66326 -813.3147064 -250.2220766
2489.907815 -418.7544878 -193.8133233
1477.967252 2902.055309 -107.4760691
-1293.945497 -4615.618493 -216.7351193
4989.203065 1087.041285 430.3381543
2288.383723 -4859.743255 -50.19890582
-4993.920449 -3658.34654 -268.9591514
2492.092024 2635.565857 486.8959604
412.0857409 970.583694 72.07839503
3969.032619 1731.198473 -138.771737
-2291.4905 -3593.063645 273.2141306
3796.17921 2650.782608 -456.8135451
-897.5776554 2179.400379 148.345692
-1464.384338 -30.8237214 165.1509109
-3482.157651 2866.613952 -0.904993388
-2730.709749 -2172.943477 -89.83078528
-283.9562523 2112.677946 -477.4000073
132.0954746 1141.837374 -133.9725322
-405.7863968 -4765.569419 -17.7206031
-1373.74536 3268.341815 28.85918676
4259.490858 785.1165303 15.92706422
4080.255517 1386.008223 80.68258087
4130.02053 -2278.092684 -47.54676841
-184.4933975 1141.80303 -440.9054812
-4363.988732 -3144.767281 336.336789
5.076327712 -767.4673676 239.6080019
-3570.452706 839.8260215 161.3292067
-2400.190644 1845.485898 133.6342564
-210.60994 -1184.79926 130.3487326
