 0 0 1
 0 0 1
 0.959346793246963 0.127471199188193 -0.251803144667203
 -0.742646431996034 -0.273599871193906 0.611244130872631
 -0.115274955568159 0.91529303201925 -0.385940863547471
 0.818673867305824 0.379717475614253 0.430798952765284
 -0.496693378546493 -0.346712984475604 0.795666886394105
 0.990500574512549 0.122103743330466 0.0632399221615443
 -0.987956661439763 0.0353278467910228 0.150643879258027
 0.578478319541492 0.0446181693061873 -0.814476551404776
 0.815740752477439 0.126021820306653 0.564522387115108
 0.903532831578963 -0.223342847157069 0.365713542110046
 -0.533345009667895 -0.612920226396719 0.582985331493123
 -0.107337066919507 -0.797093149485628 0.594240073630346
 -0.393350972698137 -0.860576263178061 0.323548307879849
 0.835533273243136 0.394360591311301 -0.382575317191545
 0.100203524223809 0.891182089420687 0.442440659556631
 0.28420068070391 -0.807131793890704 0.517463274424579
 -0.689555934855533 0.720062423912378 0.0776061748506103
 0.3301321957863 -0.347194955980721 -0.877763291466932
 -0.304702960057726 0.325681029508612 -0.895035179839469
 -0.948374213675601 0.213446704117581 0.234578036773537
 -0.328797610849096 0.617034192571251 -0.714955198804702
 -0.439672129745858 0.891801476893366 0.106670258908245
 -0.675597969618323 -0.736995345597463 0.0201306734928283
 -0.636331478848754 0.053923701668933 0.769528741129581
 -0.232716842021112 -0.92229996510383 0.308554121361544
 -0.161062732587842 -0.557551499452152 -0.814367927677653
 0.957517958453146 0.122901917186776 0.260872532075599
 -0.975289500298574 0.214913485794041 -0.0512111729138609
 -0.0382405565787948 0.560929778999489 0.826979711277205
 -0.287425560533383 -0.93814639008224 -0.193048952153933
