Format: xRadius yRadius Family# Removed (-2 = userPolygon, -1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
50000 50000 -1
50000 50000 -1
112.06932 112.06932 1
212.44946 212.44946 1
320.21021 320.21021 1
109.7907 109.7907 1
147.59764 147.59764 1
126.42546 126.42546 1
114.71043 114.71043 1
104.65573 104.65573 1
191.02164 191.02164 1
165.81242 165.81242 1
255.31485 255.31485 1
112.73731 112.73731 1
715.64728 715.64728 1
127.29333 127.29333 1
108.00842 108.00842 1
132.80406 132.80406 1
170.37926 170.37926 1
327.39893 327.39893 1
222.35214 222.35214 1
240.15958 240.15958 1
131.21733 131.21733 1
593.30695 593.30695 1
127.78759 127.78759 1
119.91855 119.91855 1
120.40939 120.40939 1
276.30124 276.30124 1
448.8154 448.8154 1
173.10942 173.10942 1
163.80998 163.80998 1
653.39105 653.39105 1
889.20996 889.20996 1
321.74664 321.74664 1
137.70093 137.70093 1
222.35463 222.35463 1
149.37044 149.37044 1
157.99237 157.99237 1
337.33606 337.33606 1
244.0331 244.0331 1
302.5257 302.5257 1
254.79816 254.79816 1
373.27771 373.27771 1
205.72137 205.72137 1
454.23831 454.23831 1
149.31369 149.31369 1
104.47267 104.47267 1
251.72755 251.72755 1
801.0257 801.0257 1
168.42191 168.42191 1
101.16676 101.16676 1
916.46204 916.46204 1
142.71848 142.71848 1
138.72131 138.72131 1
716.6745 716.6745 1
107.73406 107.73406 1
426.121 426.121 1
127.13706 127.13706 1
123.22765 123.22765 1
147.18071 147.18071 1
172.34631 172.34631 1
130.25569 130.25569 1
130.00687 130.00687 1
147.66862 147.66862 1
106.93372 106.93372 1
339.31039 339.31039 1
102.83387 102.83387 1
179.33275 179.33275 1
235.36212 235.36212 1
178.31198 178.31198 1
119.93247 119.93247 1
842.37268 842.37268 1
200.13466 200.13466 1
240.57567 240.57567 1
182.00056 182.00056 1
135.77304 135.77304 1
291.02069 291.02069 1
176.07764 176.07764 1
284.05765 284.05765 1
611.27271 611.27271 1
107.6475 107.6475 1
150.4771 150.4771 1
169.67685 169.67685 1
103.24531 103.24531 1
444.23862 444.23862 1
923.42126 923.42126 1
280.00146 280.00146 1
177.22083 177.22083 1
141.32115 141.32115 1
122.00593 122.00593 1
119.55043 119.55043 1
403.75003 403.75003 1
116.14861 116.14861 1
186.22624 186.22624 1
520.64154 520.64154 1
133.61522 133.61522 1
707.57562 707.57562 1
121.68768 121.68768 1
111.59097 111.59097 1
257.36761 257.36761 1
177.38373 177.38373 1
190.93762 190.93762 1
162.12624 162.12624 1
299.98239 299.98239 1
410.69904 410.69904 1
650.79681 650.79681 1
808.40234 808.40234 1
107.95432 107.95432 1
138.98149 138.98149 1
130.85823 130.85823 1
127.28577 127.28577 1
178.24841 178.24841 1
625.66418 625.66418 1
111.95599 111.95599 1
202.35663 202.35663 1
135.04871 135.04871 1
127.79253 127.79253 1
231.94719 231.94719 1
421.50793 421.50793 1
307.13 307.13 1
145.19566 145.19566 1
114.15378 114.15378 1
107.72504 107.72504 1
123.56074 123.56074 1
129.18056 129.18056 1
113.12701 113.12701 1
239.26721 239.26721 1
252.9397 252.9397 1
237.80499 237.80499 1
254.16486 254.16486 1
237.5874 237.5874 1
115.58145 115.58145 1
349.8382 349.8382 1
107.46 107.46 1
123.92408 123.92408 1
152.02901 152.02901 1
474.53995 474.53995 1
154.31039 154.31039 1
167.64938 167.64938 1
685.04462 685.04462 1
544.56555 544.56555 1
140.95059 140.95059 1
185.7563 185.7563 1
277.61118 277.61118 1
109.04578 109.04578 1
106.14365 106.14365 1
131.22498 131.22498 1
102.23535 102.23535 1
100.83377 100.83377 1
298.93671 298.93671 1
102.26659 102.26659 1
332.48923 332.48923 1
238.39917 238.39917 1
142.2894 142.2894 1
153.50023 153.50023 1
163.78464 163.78464 1
384.39871 384.39871 1
245.87891 245.87891 1
299.63254 299.63254 1
231.09406 231.09406 1
237.59236 237.59236 1
102.85371 102.85371 1
171.85825 171.85825 1
164.4373 164.4373 1
198.65634 198.65634 1
193.51706 193.51706 1
109.31411 109.31411 1
141.07451 141.07451 1
150.08675 150.08675 1
207.56628 207.56628 1
403.73019 403.73019 1
106.87045 106.87045 1
178.69254 178.69254 1
180.17642 180.17642 1
113.60537 113.60537 1
145.6447 145.6447 1
116.51157 116.51157 1
111.98052 111.98052 1
154.52736 154.52736 1
127.63833 127.63833 1
104.41978 104.41978 1
118.84686 118.84686 1
151.79167 151.79167 1
101.19976 101.19976 1
259.44162 259.44162 1
144.92798 144.92798 1
263.93774 263.93774 1
125.87838 125.87838 1
220.9735 220.9735 1
123.99268 123.99268 1
110.93735 110.93735 1
102.83012 102.83012 1
107.59296 107.59296 1
353.14804 353.14804 1
134.86551 134.86551 1
103.58397 103.58397 1
704.48279 704.48279 1
108.40279 108.40279 1
107.62685 107.62685 1
146.22456 146.22456 1
164.89403 164.89403 1
118.05106 118.05106 1
242.28748 242.28748 1
117.00312 117.00312 1
140.27324 140.27324 1
123.7648 123.7648 1
514.72247 514.72247 1
188.71852 188.71852 1
665.64496 665.64496 1
237.56053 237.56053 1
360.95682 360.95682 1
273.44879 273.44879 1
125.67524 125.67524 1
125.88593 125.88593 1
293.19131 293.19131 1
129.39685 129.39685 1
108.6031 108.6031 1
115.69229 115.69229 1
973.18555 973.18555 1
115.91197 115.91197 1
365.13156 365.13156 1
232.40161 232.40161 1
132.35248 132.35248 1
114.48326 114.48326 1
369.91476 369.91476 1
577.58392 577.58392 1
362.46576 362.46576 1
178.92854 178.92854 1
790.71887 790.71887 1
163.10738 163.10738 1
270.99594 270.99594 1
649.86865 649.86865 1
389.77124 389.77124 1
751.41833 751.41833 1
127.91632 127.91632 1
112.33895 112.33895 1
332.19833 332.19833 1
553.44244 553.44244 1
140.92403 140.92403 1
664.82721 664.82721 1
745.45093 745.45093 1
519.22229 519.22229 1
363.45505 363.45505 1
206.90456 206.90456 1
333.74921 333.74921 1
468.79782 468.79782 1
362.98026 362.98026 1
473.94766 473.94766 1
170.01326 170.01326 1
140.87729 140.87729 1
113.87167 113.87167 1
809.57434 809.57434 1
170.02943 170.02943 1
122.57205 122.57205 1
161.96123 161.96123 1
229.06876 229.06876 1
227.89984 227.89984 1
150.13278 150.13278 1
260.63699 260.63699 1
178.93994 178.93994 1
142.82564 142.82564 1
